AUTHORISATION ID / PERMIT ID,PRIMARY INDUSTRY ACTIVITY DESCRIPTION,OPERATOR NAME,SITE ADDRESS,SITE POSTCODE,EASTING,NORTHING,EA AREA NAME,ROUTE NAME,SUBSTANCE NAME,REPORTING THRESHOLD (kg),QUANTITY RELEASED (kg),REGULATED INDUSTRY SECTOR,REGULATED INDUSTRY SUB SECTOR,PNEC (??g/L),Latitude,Longitude,REGION,Year,ACTIVITY DESCRIPTION,EA AREA NAME LABEL,ROUTE NAME LABEL,REGULATED INDUSTRY SECTOR LABEL,REGULATED INDUSTRY SUB SECTOR LABEL
T/64/45170/R,,SEVERN TRENT WATER LTD,Stoke Bardolph STW Nottingham,NG14 5HL,464730,342220,East Midlands,Controlled Waters,Benzo(a)pyrene,1,2.69,Water Industry,Water Industry,,52.97343473,-1.037524955,East Midlands,2023,,3,1,15,29
T/53/45014/R,,SEVERN TRENT WATER LTD,Wanlip Sewage Treatment Works Fillingate Wanlip Leicester Leicestershire,LE7 4PF,459760,311500,East Midlands,Controlled Waters,Benzo(a)pyrene,1,2.7,Water Industry,Water Industry,,52.69788886,-1.117140761,East Midlands,2023,,3,1,15,29
AWNNF13399,,Anglian Water,Broadholme STW,,494150,268750,Lincolnshire and Northamptonshire,Controlled Waters,Benzo(a)pyrene,1,0,Water Industry,Water Industry,,52.3088025,-0.620468401,East Midlands,2023,,7,1,15,29
ANNNF2073,,Anglian Water,Lincoln(Canwick) STW,,499810,370880,Lincolnshire and Northamptonshire,Controlled Waters,Benzo(a)pyrene,1,0,Water Industry,Water Industry,,53.22559823,-0.506398278,East Midlands,2023,,7,1,15,29
DP3938YY,,Kingsley Beverage Limited,Kingsley Beverage Peterborough 2 Waterworth Road Cambridgeshire,PE73AG,514540,294220,Lincolnshire and Northamptonshire,Wastewater,Benzo(a)pyrene,1,0,Food & Drink,Food & Drink,,52.53381049,-0.312808444,East of England,2023,Animal vegetable and food treating etc vegetable,7,3,6,7
VP3838LP,,Oikos Storage Limited,"Hole Haven Wharf,Oikos Stoarge Ltd Haven Road Essex",SS8 0NR,577850,182090,East Anglia,Controlled Waters,Benzo(a)pyrene,1,0,Waste Treatment,Hazardous Waste,,51.50974637,0.561480306,East of England,2023,DISPOSAL OR RECOVERY OF HAZARDOUS WASTE WITH A CAPACITY EXCEEDING 10 TONNES PER DAY INVOLVING PHYSICO-CHEMICAL TREATMENT,2,1,14,9
VP3838LP,,Oikos Storage Limited,"Hole Haven Wharf,Oikos Stoarge Ltd Haven Road Essex",SS8 0NR,577850,182090,East Anglia,Wastewater,Benzo(a)pyrene,1,0,Waste Treatment,Hazardous Waste,,51.50974637,0.561480306,East of England,2023,DISPOSAL OR RECOVERY OF HAZARDOUS WASTE WITH A CAPACITY EXCEEDING 10 TONNES PER DAY INVOLVING PHYSICO-CHEMICAL TREATMENT,2,3,14,9
NP3736GU,,Veolia ES Landfill Limited,Ockendon Area II & III Landfill Medebridge Road Essex,RM16 5TZ,561510,182470,East Anglia,Wastewater,Benzo(a)pyrene,1,0,Landfill,Non Hazardous Landfill,,51.51806341,0.326409169,East of England,2023,"WASTE LANDFILLING; >10 T/D WITH CAPACITY >25,000T EXCLUDING INERT WASTE",2,3,7,17
WP3434TW,,Woodford Waste Management  Services Limited,Warboys Landfill Site Puddock Hill Warboys Huntingdon,PE28 2TX,530880,281900,East Anglia,Wastewater,Benzo(a)pyrene,1,0,Landfill,Non Hazardous Landfill,,52.4194397,-0.07688537,East of England,2023,"WASTE LANDFILLING; >10 T/D WITH CAPACITY >25,000T EXCLUDING INERT WASTE",2,3,7,17
BV4517IM,,Valencia Waste Management Limited,Masons Landfill Site GREAT BLAKENHAM,IP6 0NW,611400,250200,East Anglia,Wastewater,Benzo(a)pyrene,1,0,Landfill,Non Hazardous Landfill,,52.10970232,1.085775222,East of England,2023,"WASTE LANDFILLING; >10 T/D WITH CAPACITY >25,000T EXCLUDING INERT WASTE",2,3,7,17
MP3435KP,,Valencia Waste Management LTD,Elsenham Landfill HALL ROAD,CM22 6DJ,555000,227200,Hertfordshire and North London,Wastewater,Benzo(a)pyrene,1,0,Landfill,Non Hazardous Landfill,,51.92175041,0.252548459,East of England,2023,"WASTE LANDFILLING; >10 T/D WITH CAPACITY >25,000T EXCLUDING INERT WASTE",5,3,7,17
AW4TF1789,,Anglian Water,Whitlingham(Norwich) STW,,627800,307700,East Anglia,Controlled Waters,Benzo(a)pyrene,1,1.09,Water Industry,Water Industry,,52.61924889,1.363855621,East of England,2023,,2,1,15,29
CLCR.0048,,THAMES WATER UTILITIES LTD,Rye Meads Combined Heat And Power Plant Off Rye Road Stanstead Abbotts Hertfordshire,SG12 8JY,539260,210400,Hertfordshire and North London,Controlled Waters,Benzo(a)pyrene,1,1.27,Water Industry,Water Industry,,51.77495262,0.017064529,East of England,2023,,5,1,15,29
CNTD.0071,,THAMES WATER UTILITIES LTD,MAPLE LODGE STW,WD3 9SQ,504200,192000,Hertfordshire and North London,Controlled Waters,Benzo(a)pyrene,1,1.77,Water Industry,Water Industry,,51.61719086,-0.496372735,East of England,2023,,5,1,15,29
CNTD.0084,,THAMES WATER UTILITIES LTD,LUTON STW,LU1 5TS,512300,217800,Hertfordshire and North London,Controlled Waters,Benzo(a)pyrene,1,0,Water Industry,Water Industry,,51.8475121,-0.371113535,East of England,2023,,5,1,15,29
AW1NF2460,,Anglian Water,Bedford STW,,508500,249600,East Anglia,Controlled Waters,Benzo(a)pyrene,1,0,Water Industry,Water Industry,,52.13405864,-0.416204867,East of England,2023,,2,1,15,29
AW5NF5178,,Anglian Water,Flag Fen STW,,522140,298140,Lincolnshire and Northamptonshire,Controlled Waters,Benzo(a)pyrene,1,0,Water Industry,Water Industry,,52.56738396,-0.199381261,East of England,2023,,7,1,15,29
ASCNF1033,,Anglian Water,Cambridge STW,,548350,261540,East Anglia,Controlled Waters,Benzo(a)pyrene,1,0,Water Industry,Water Industry,,52.23207646,0.170841174,East of England,2023,,2,1,15,29
ASETS1046,,Anglian Water,Colchester(Haven) STW,,602250,223620,East Anglia,Controlled Waters,Benzo(a)pyrene,1,0,Water Industry,Water Industry,,51.87446424,0.936681821,East of England,2023,,2,1,15,29
AW2TSE9961-2,,Anglian Water,Chelmsford(Brookend) STW,,584000,208200,East Anglia,Controlled Waters,Benzo(a)pyrene,1,0,Water Industry,Water Industry,,51.74228839,0.663708692,East of England,2023,,2,1,15,29
AW1NF545,,Anglian Water,Bury St Edmunds STW,,584400,268000,East Anglia,Controlled Waters,Benzo(a)pyrene,1,0,Water Industry,Water Industry,,52.27920857,0.701666137,East of England,2023,,2,1,15,29
CNTW.0531,,Anglian Water,TILBURY STW,,565670,175350,East Anglia,Controlled Waters,Benzo(a)pyrene,1,0,Water Industry,Water Industry,,51.45289581,0.382973138,East of England,2023,,2,1,15,29
AEETS12128,,Anglian Water,Cliff Quay(Ipswich) STW,,617200,241900,East Anglia,Controlled Waters,Benzo(a)pyrene,1,0,Water Industry,Water Industry,,52.03294922,1.16506007,East of England,2023,,2,1,15,29
CASM.0340,,Anglian Water,SOUTHEND ON SEA STW,,581900,190600,East Anglia,Controlled Waters,Benzo(a)pyrene,1,0,Water Industry,Water Industry,,51.58489477,0.624173135,East of England,2023,,2,1,15,29
AENTS13068,,Anglian Water,Wisbech W.Walton STW,,545800,314100,Lincolnshire and Northamptonshire,Controlled Waters,Benzo(a)pyrene,1,0,Water Industry,Water Industry,,52.7049387,0.156492431,East of England,2023,,7,1,15,29
CNTW.0890,,Anglian Water,BASILDON,,573700,187400,East Anglia,Controlled Waters,Benzo(a)pyrene,1,0,Water Industry,Water Industry,,51.5587351,0.504357091,East of England,2023,,2,1,15,29
AEECS12290,,Anglian Water,Caister (Great Yarmouth) STW,,654620,309850,East Anglia,Controlled Waters,Benzo(a)pyrene,1,0,Water Industry,Water Industry,,52.62663561,1.760843273,East of England,2023,,2,1,15,29
NP3139PK,,Suez Recycling And Recovery Uk Ltd,Harmondsworth Landfill Site Holloway Lane Middlesex,UB7 0AE,507000,175000,Hertfordshire and North London,Wastewater,Benzo(a)pyrene,1,0,Landfill,Non Hazardous Landfill,,51.46386768,-0.461108628,London,2023,"WASTE LANDFILLING; >10 T/D WITH CAPACITY >25,000T EXCLUDING INERT WASTE",5,3,7,17
VP3039SW,,Valencia Waste Management Limited,Beddington Farmlands Landfill Site 105 Beddington Lane,CR0 4TD,529310,167260,"Kent, South London and East Sussex",Wastewater,Benzo(a)pyrene,1,0,Landfill,Non Hazardous Landfill,,51.38965704,-0.142940754,London,2023,"WASTE LANDFILLING; >10 T/D WITH CAPACITY >25,000T EXCLUDING INERT WASTE",6,3,7,17
CSSV.0382,,THAMES WATER UTILITIES LTD,BEDDINGTON STW,CR0 4TH,529520,166318,"Kent, South London and East Sussex",Controlled Waters,Benzo(a)pyrene,1,1.45,Water Industry,Water Industry,,51.38114354,-0.140267568,London,2023,,6,1,15,29
CSSA.0364,,THAMES WATER UTILITIES LTD,RIVERSIDE STW,RM13 8RL,551500,181900,Hertfordshire and North London,Controlled Waters,Benzo(a)pyrene,1,1.46,Water Industry,Water Industry,,51.51571312,0.182009069,London,2023,,5,1,15,29
CNTD.0072,,THAMES WATER UTILITIES LTD,DEEPHAMS STW,N9 0BA,535660,193170,Hertfordshire and North London,Controlled Waters,Benzo(a)pyrene,1,2.68,Water Industry,Water Industry,,51.62100913,-0.041776901,London,2023,,5,1,15,29
CNTD.0085,,THAMES WATER UTILITIES LTD,MOGDEN STW,TW7 7LP,516800,175900,Hertfordshire and North London,Controlled Waters,Benzo(a)pyrene,1,7.34,Water Industry,Water Industry,,51.47002109,-0.319801422,London,2023,,5,1,15,29
CSSA.0362,,THAMES WATER UTILITIES LTD,Crossness Sewage Treatment Works Belvedere Road London Greater London,SE2 9AQ,549100,180670,"Kent, South London and East Sussex",Controlled Waters,Benzo(a)pyrene,1,7.46,Water Industry,Water Industry,,51.50529939,0.146927163,London,2023,,6,1,15,29
CSSA.0360,,THAMES WATER UTILITIES LTD,BECKTON STW,IG11 0AD,545470,181670,Hertfordshire and North London,Controlled Waters,Benzo(a)pyrene,1,15,Water Industry,Water Industry,,51.51523004,0.095074299,London,2023,,5,1,15,29
CASM.0040,,THAMES WATER UTILITIES LTD,HOGSMILL A STW,KT1 3BW,519200,168500,"Kent, South London and East Sussex",Controlled Waters,Benzo(a)pyrene,1,0,Water Industry,Water Industry,,51.40301333,-0.287753298,London,2023,,6,1,15,29
JP3030DD,,Industrial Chemicals Limited,Port Clarence Works Huntsman Bridge Port Clarence Middlesbrough Cleveland,TS2 1SD,451200,521300,North East,Controlled Waters,Benzo(a)pyrene,1,0,Chemicals,Chemicals,,54.58431538,-1.209305506,North East,2023,TAR AND BITUMEN; DISTILLING >5 T/A  IN CONNECTION WITH MANUFACTURE,8,1,3,3
MP3434CN,,Cleansing Service Group Limited,Holden Close Waste Management Facility UK Resource Management Ltd Holden Close Bolckow Industrial Estate Middlesbrough,TS6 7AL,454550,520760,North East,Controlled Waters,Benzo(a)pyrene,1,0,Waste Treatment,Hazardous Waste,,54.57911348,-1.157577616,North East,2023,DISPOSAL OR RECOVERY OF HAZARDOUS WASTE WITH A CAPACITY EXCEEDING 10 TONNES PER DAY INVOLVING PHYSICO-CHEMICAL TREATMENT,8,1,14,9
LP3832NM,,Durham County Council,Joint Stocks Landfill Joint Stocks Quarry Coxhoe Durham,DH6 4RT,433100,536500,North East,Wastewater,Benzo(a)pyrene,1,0,Landfill,Non Hazardous Landfill,,54.72241213,-1.487633445,North East,2023,"WASTE LANDFILLING; >10 T/D WITH CAPACITY >25,000T EXCLUDING INERT WASTE",8,3,7,17
EP3830LE,,SMLF LTD,SEATON MEADOWS Tofts Farm Industrial Estate E Brenda Road,TS25 2BS,453560,527960,North East,Controlled Waters,Benzo(a)pyrene,1,0,Landfill,Non Hazardous Landfill,,54.6439168,-1.171579484,North East,2023,"WASTE LANDFILLING; >10 T/D WITH CAPACITY >25,000T EXCLUDING INERT WASTE",8,1,7,17
254/1920,,NORTHUMBRIAN WATER LTD,"Industrial Effluent Treatment Works,Bran Sands Tees Dock Road Cleveland",TS6 6UE,456210,524290,North East,Controlled Waters,Benzo(a)pyrene,1,1.95,Water Industry,Water Industry,,54.61065168,-1.13122446,North East,2023,,8,1,15,29
235/1695,,NORTHUMBRIAN WATER LTD,Howdon Sewage Treatment Works Northumberland Dock Road Wallsend Tyne And Wear,NE28 0QD,433340,566290,North East,Controlled Waters,Benzo(a)pyrene,1,4.14,Water Industry,Water Industry,,54.99008932,-1.48048017,North East,2023,,8,1,15,29
25/04/1797,,NORTHUMBRIAN WATER LTD,Stressholme STW,UNKNOWN,428900,510400,North East,Controlled Waters,Benzo(a)pyrene,1,0,Water Industry,Water Industry,,54.48812312,-1.555398971,North East,2023,,8,1,15,29
254/1966,,NORTHUMBRIAN WATER LTD,SEATON CAREW STW,,451929,527633,North East,Controlled Waters,Benzo(a)pyrene,1,0,Water Industry,Water Industry,,54.64114858,-1.196907708,North East,2023,,8,1,15,29
255/1144,,NORTHUMBRIAN WATER LTD,HENDON STW,SR1 2ES,441049,555891,North East,Controlled Waters,Benzo(a)pyrene,1,0,Water Industry,Water Industry,,54.89607338,-1.361489979,North East,2023,,8,1,15,29
VP3936UG,,Future Industrial Services Limited,Acornfield Road Waste Management Centre Acornfield Road Knowsley Industrial Park Merseyside,L33 7UF,343780,398870,Greater Manchester Merseyside and Cheshire,Wastewater,Benzo(a)pyrene,1,0,Waste Treatment,Hazardous Waste,,53.48352987,-2.848672101,North West,2023,DISPOSAL OR RECOVERY OF HAZ WASTE WITH  CAPACITY EXCEEDING 10 TONNES PER DAY INVOLVING REPACKAGING PRIOR TO SUBMISSION TO ANY OF THE OTHER ACTIVITIES LISTED IN THIS SECTION OR IN SECTION 5.1,4,3,14,9
BS7722ID,,3C Waste Limited,Maw Green Landfill Site Maw Green Road Coppenhall Cheshire,CW1 5NG,371700,357500,Greater Manchester Merseyside and Cheshire,Wastewater,Benzo(a)pyrene,1,0,Landfill,Non Hazardous Landfill,,53.11392517,-2.4242491,North West,2023,"WASTE LANDFILLING; >10 T/D WITH CAPACITY >25,000T EXCLUDING INERT WASTE",4,3,7,17
BU9068IM,,Valencia Waste Management Limited,Pilsworth North Landfill Site Pilsworth Road,BL9 8QZ,382590,409570,Greater Manchester Merseyside and Cheshire,Wastewater,Benzo(a)pyrene,1,0,Landfill,Non Hazardous Landfill,,53.5824274,-2.264440677,North West,2023,"WASTE LANDFILLING; >10 T/D WITH CAPACITY >25,000T EXCLUDING INERT WASTE",4,3,7,17
UP3639LY,,3C Waste Limited,Danes Moss Landfill Site Gawsworth Macclesfield Cheshire,SK11 9QP,390500,371500,Greater Manchester Merseyside and Cheshire,Wastewater,Benzo(a)pyrene,1,0,Landfill,Non Hazardous Landfill,,53.24043946,-2.143804169,North West,2023,"WASTE LANDFILLING; >10 T/D WITH CAPACITY >25,000T EXCLUDING INERT WASTE",4,3,7,17
GP3896CS,,G. M. P. Baird Limited,Tonge Bridge Off Hypatia Street Bury Road Lancashire,BL2 6AA,372840,409390,Greater Manchester Merseyside and Cheshire,Wastewater,Benzo(a)pyrene,1,0,Waste Treatment,Metals Recycling,,53.58039312,-2.411689852,North West,2023,DISPOSAL OR RECOVERY OF HAZARDOUS WASTE WITH A CAPACITY EXCEEDING 10 TONNES PER DAY INVOLVING PHYSICO-CHEMICAL TREATMENT,4,3,14,14
16983122,,UNITED UTILITIES WATER PLC,WARRINGTON NORTH,,358110,386960,Greater Manchester Merseyside and Cheshire,Controlled Waters,Benzo(a)pyrene,1,1.24,Water Industry,Water Industry,,53.37782195,-2.631155453,North West,2023,,4,1,15,29
16950041,,UNITED UTILITIES WATER PLC,ROCHDALE,,388160,412370,Greater Manchester Merseyside and Cheshire,Controlled Waters,Benzo(a)pyrene,1,1.26,Water Industry,Water Industry,,53.60775096,-2.180416823,North West,2023,,4,1,15,29
16950033,,UNITED UTILITIES WATER PLC,BURY,,380450,408050,Greater Manchester Merseyside and Cheshire,Controlled Waters,Benzo(a)pyrene,1,1.42,Water Industry,Water Industry,,53.56868951,-2.296668002,North West,2023,,4,1,15,29
17081316,,UNITED UTILITIES WATER PLC,WIGAN,,348170,412020,Greater Manchester Merseyside and Cheshire,Controlled Waters,Benzo(a)pyrene,1,1.51,Water Industry,Water Industry,,53.60216703,-2.784707856,North West,2023,,4,1,15,29
17160024,,UNITED UTILITIES WATER PLC,BLACKBURN,,360470,429410,Cumbria and Lancashire,Controlled Waters,Benzo(a)pyrene,1,1.53,Water Industry,Water Industry,,53.75953686,-2.601070203,North West,2023,,0,1,15,29
17280252,,UNITED UTILITIES WATER PLC,Fleetwood Wwtw Jameson Road Fleetwood Lancashire,FY7 8TW,333090,446180,Cumbria and Lancashire,Controlled Waters,Benzo(a)pyrene,1,1.57,Water Industry,Water Industry,,53.90743794,-3.019968528,North West,2023,,0,1,15,29
16950038,,UNITED UTILITIES WATER PLC,OLDHAM,,389260,404300,Greater Manchester Merseyside and Cheshire,Controlled Waters,Benzo(a)pyrene,1,1.86,Water Industry,Water Industry,,53.53523964,-2.16351158,North West,2023,,4,1,15,29
16950032,,UNITED UTILITIES WATER PLC,BOLTON,,376950,404520,Greater Manchester Merseyside and Cheshire,Controlled Waters,Benzo(a)pyrene,1,2.22,Water Industry,Water Industry,,53.53681846,-2.349253892,North West,2023,,4,1,15,29
166993397,,UNITED UTILITIES WATER PLC,Liverpool Waste Water Treatment Sandon Dock Regent Road Liverpool Merseyside,L3 0BE,333730,392800,Greater Manchester Merseyside and Cheshire,Controlled Waters,Benzo(a)pyrene,1,3.07,Water Industry,Water Industry,,53.42780659,-2.998815241,North West,2023,,4,1,15,29
16940143,,UNITED UTILITIES WATER PLC,DAVYHULME,,374800,396460,Greater Manchester Merseyside and Cheshire,Controlled Waters,Benzo(a)pyrene,1,7.02,Water Industry,Water Industry,,53.46427432,-2.381042231,North West,2023,,4,1,15,29
16940151,,UNITED UTILITIES WATER PLC,STOCKPORT,,386520,389820,Greater Manchester Merseyside and Cheshire,Controlled Waters,Benzo(a)pyrene,1,0,Water Industry,Water Industry,,53.40502394,-2.204224914,North West,2023,,4,1,15,29
16940150,,UNITED UTILITIES WATER PLC,SALFORD,,379240,397980,Greater Manchester Merseyside and Cheshire,Controlled Waters,Benzo(a)pyrene,1,0,Water Industry,Water Industry,,53.47813125,-2.314266989,North West,2023,,4,1,15,29
17670049,,UNITED UTILITIES WATER PLC,CARLISLE WILLOWHOLME INDUSTRIAL ESTATE CARLISLE CUMBRIA,CA2 5SH,338470,556520,Cumbria and Lancashire,Controlled Waters,Benzo(a)pyrene,1,0,Water Industry,Water Industry,,54.89959994,-2.960999993,North West,2023,,0,1,15,29
17160008,,UNITED UTILITIES WATER PLC,HYNDBURN,,375750,433550,Cumbria and Lancashire,Controlled Waters,Benzo(a)pyrene,1,0,Water Industry,Water Industry,,53.79768484,-2.369637359,North West,2023,,0,1,15,29
16920130,,UNITED UTILITIES WATER PLC,ST HELENS,,353820,395900,Greater Manchester Merseyside and Cheshire,Controlled Waters,Benzo(a)pyrene,1,0,Water Industry,Water Industry,,53.457815,-2.696950956,North West,2023,,4,1,15,29
16930112,,UNITED UTILITIES WATER PLC,FAZAKERLEY,,339370,396600,Greater Manchester Merseyside and Cheshire,Controlled Waters,Benzo(a)pyrene,1,0,Water Industry,Water Industry,,53.46263823,-2.914680426,North West,2023,,4,1,15,29
16993399,,UNITED UTILITIES WATER PLC,BIRKENHEAD,,332800,389400,Greater Manchester Merseyside and Cheshire,Controlled Waters,Benzo(a)pyrene,1,0,Water Industry,Water Industry,,53.39713246,-3.012083267,North West,2023,,4,1,15,29
16810068,,UNITED UTILITIES WATER PLC,CREWE,,366690,357370,Greater Manchester Merseyside and Cheshire,Controlled Waters,Benzo(a)pyrene,1,0,Water Industry,Water Industry,,53.11246624,-2.499080977,North West,2023,,4,1,15,29
17160005,,UNITED UTILITIES WATER PLC,BURNLEY,,382550,435270,Cumbria and Lancashire,Controlled Waters,Benzo(a)pyrene,1,0,Water Industry,Water Industry,,53.8134179,-2.266501392,North West,2023,,0,1,15,29
16940144,,UNITED UTILITIES WATER PLC,ECCLES,,374960,397150,Greater Manchester Merseyside and Cheshire,Controlled Waters,Benzo(a)pyrene,1,0,Water Industry,Water Industry,,53.47048389,-2.378687523,North West,2023,,4,1,15,29
CM0017801,,DWR CYMRU CYFYNGEDIG,"SEALAND ROAD, CHESTER",CH1 4LD,339300,366600,Greater Manchester Merseyside and Cheshire,Controlled Waters,Benzo(a)pyrene,1,0,Water Industry,Water Industry,,53.19300444,-2.909977265,North West,2023,,4,1,15,29
17160064,,UNITED UTILITIES WATER PLC,PRESTON,,345450,427850,Cumbria and Lancashire,Controlled Waters,Benzo(a)pyrene,1,1.85,Water Industry,Water Industry,,53.74415785,-2.828594718,North West,2023,,0,1,15,29
17270050,,UNITED UTILITIES WATER PLC,LANCASTER,,345680,458870,Cumbria and Lancashire,Controlled Waters,Benzo(a)pyrene,1,0,Water Industry,Water Industry,,54.02295513,-2.830617369,North West,2023,,0,1,15,29
FP3599LH,,BKP Waste & Recycling Limited,BKP Hazardous Waste Transfer and Treatment Station Unit 8 Casbrook Park Bunny Lane Timsbury Hampshire,SO51 0PG,436000,124880,Solent and South Downs,Wastewater,Benzo(a)pyrene,1,0,Waste Treatment,Hazardous Waste,,51.02217087,-1.48810118,South East,2023,DISPOSAL OR RECOVERY OF HAZ WASTE WITH CAPACITY EXCEEDING 10 TONNES PER DAY INVOLVING BLENDING OR MIXING PRIOR TO SUBMISSION TO ANY OF THE OTHER ACTIVITIES LISTED IN THIS SECTION OR IN SECTION 5.1,9,3,14,9
FB3301CV,,Opes MRF 2013 Limited,Finmere Quarry Landfill Finmere Quarry Banbury Road Finmere Buckinghamshire,MK18 4AJ,462620,232620,East Anglia,Wastewater,Benzo(a)pyrene,1,0,Landfill,Inert Landfill,,51.98851288,-1.089505104,South East,2023,"WASTE LANDFILLING; >10 T/D WITH CAPACITY >25,000T EXCLUDING INERT WASTE",2,3,7,10
CP3935PU,,Valencia Waste Management LTD,Squabb Wood Landfill Site Salisbury Road Hampshire,SO51 6GA,432770,121520,Solent and South Downs,Wastewater,Benzo(a)pyrene,1,0,Landfill,Non Hazardous Landfill,,50.99215054,-1.534453888,South East,2023,"WASTE LANDFILLING; >10 T/D WITH CAPACITY >25,000T EXCLUDING INERT WASTE",9,3,7,17
BV9900IS,,Valencia Waste Management LTD,Horton Landfill Small Dole West Sussex,BN5 9XH,520970,112410,Solent and South Downs,Wastewater,Benzo(a)pyrene,1,0,Landfill,Non Hazardous Landfill,,50.89850707,-0.281152684,South East,2023,"WASTE LANDFILLING; >10 T/D WITH CAPACITY >25,000T EXCLUDING INERT WASTE",9,3,7,17
BK1244IA,,Suez Recycling and Recovery Southern Ltd,Fair Oak Landfill Off Mortimers Lane Fair Oak Hampshire,SO50 7EA,450770,118260,Solent and South Downs,Wastewater,Benzo(a)pyrene,1,0,Landfill,Non Hazardous Landfill,,50.96153524,-1.278454887,South East,2023,"WASTE LANDFILLING; >10 T/D WITH CAPACITY >25,000T EXCLUDING INERT WASTE",9,3,7,17
CP3735SM,,Lidsey Landfill Limited,Lidsey Landfill Site Lidsey Road Woodgate West Sussex,PO22 9PL,492800,103500,Solent and South Downs,Wastewater,Benzo(a)pyrene,1,0,Landfill,Non Hazardous Landfill,,50.82361455,-0.683862276,South East,2023,"WASTE LANDFILLING; >10 T/D WITH CAPACITY >25,000T EXCLUDING INERT WASTE",9,3,7,17
AWCNF10296,,Anglian Water,Cotton Valley STW,,488630,241460,East Anglia,Controlled Waters,Benzo(a)pyrene,1,1.19,Water Industry,Water Industry,,52.06443452,-0.70853596,South East,2023,,2,1,15,29
CNTD.0067,,THAMES WATER UTILITIES LTD,LONG REACH STW,DA1 5PP,555600,176700,"Kent, South London and East Sussex",Controlled Waters,Benzo(a)pyrene,1,1.5,Water Industry,Water Industry,,51.46787978,0.238759509,South East,2023,,6,1,15,29
